-0.28931072	-0.16848053	-0.23655826	0.2757687	-0.062438596	-0.065015316	-0.22313838	0.21449001	0.34455165	0.010810821	0.23541127	0.2822915	0.1790405	0.194743	0.23864399	0.3361062	0.29982665	0.24673362	-0.26943088	0.2494549	0.24808562	-0.19448057	0.2947448	-0.20666318	-0.2710929	-0.26056355	0.22363678	0.24313177	-0.25065702	-0.19406204	-0.28112406	0.27013078	0.28068534	-0.23409605	0.20920774	-0.28273544	0.27130437	0.2607496	-0.274081	0.25795156	-0.22172749	0.25395378	-0.2809399	0.2635827	-0.13206519	0.22792658	-0.26289803	0.2904534	-0.05567883	-0.2424001	-0.29020774	-0.32322785	-0.09920579	0.24565631	0.2595123	0.22181037	0.15956335	0.26845774	0.3282931	-0.22162507	0.20339938	-0.22036053	-0.26474357	-0.27053228
-0.24472606	0.19192852	0.27702144	-0.27453142	-0.19040453	-0.2514819	0.25405747	0.24784783	0.25741458	0.19932249	0.28267318	-0.2621939	-0.3004678	-0.24146587	0.20549777	-0.22766112	0.07553943	-0.23947275	0.19007923	0.21042027	-0.27643058	0.18418209	-0.10750366	0.20120236	-0.18612912	-0.27414784	-0.24348205	-0.26598647	0.20208284	0.25087094	0.17447177	-0.20117927	-0.21015954	-0.032267217	0.19572513	0.2489421	0.2477211	0.21118648	0.20881382	-0.24857235	0.23813316	0.26606897	0.212116	-0.1953101	-0.2948278	0.27021438	-0.23710412	-0.2662635	0.17503653	-0.2797548	-0.24303657	0.2918725	0.31067967	-0.2675614	-0.23961112	-0.27135423	-0.2775546	-0.26980197	0.27843106	-0.13317753	-0.19569436	-0.12252393	0.15239526	0.24743159
0.2653675	-0.021635734	-0.26866812	-0.13824376	-0.1673149	-0.19510445	-0.22324012	0.20420568	-0.28395328	0.26373315	-0.26914635	-0.30540505	0.22551642	0.27161714	0.21951716	-0.2649212	-0.024790773	0.2343788	-0.2677812	0.20014217	-0.3017588	-0.25895396	-0.20602234	-0.2557915	0.17806679	0.30069757	0.2790006	0.23313233	-0.2701317	-0.22901295	-0.2561656	-0.13209732	0.23019144	-0.21125391	-0.31470677	-0.2559047	0.26324722	0.24113363	-0.24878874	0.24627684	-0.25956285	0.22527556	-0.21918258	0.2279629	-0.25372556	0.2630789	-0.18650849	-0.2303998	-0.18216848	-0.19304399	0.1991977	0.25810513	-0.22545454	0.21921638	0.23499073	0.19515055	-0.28372207	0.23425606	-0.24879688	-0.2852244	0.16248474	-0.25924072	-0.14590162	-0.27099532
-0.2849963	0.16915028	0.2723345	-0.17517968	-0.20684463	-0.24863829	0.23611349	0.22955607	0.23745698	0.16315636	0.15260383	-0.21303688	0.2072512	-0.22769181	0.26262355	-0.28429464	0.2614025	-0.22065037	0.2180349	0.27133706	-0.16118126	0.19867048	-0.26867172	0.24743679	-0.23349024	-0.24405432	-0.26930994	-0.18321049	0.27385843	0.21611947	0.23074327	-0.16659239	-0.16333294	-0.12374944	0.23486975	0.23433667	0.17075092	0.28133997	0.17280506	-0.22768998	0.26175818	0.19296823	0.24276282	-0.19479181	-0.21490963	0.2753529	-0.15419415	-0.1972693	0.23530038	-0.22204448	-0.2818477	0.22767699	-0.27504084	-0.27664444	-0.27225906	-0.25816262	-0.25500295	-0.256569	0.2204614	-0.27162087	-0.2677795	-0.24721391	0.23985103	0.2416253
-0.19993082	0.25395212	0.26816082	-0.20203744	-0.3157137	0.30632517	0.1680492	0.073676765	-0.3841528	0.287644	0.28069025	-0.25857392	0.3022494	-0.24060147	0.26970503	0.30199513	0.26956716	-0.23845293	0.24527462	0.0018361951	-0.25007126	0.2090864	-0.21731885	0.26656502	-0.22105408	-0.29396594	0.3426527	0.3163852	0.19715117	0.21785155	0.2430477	0.09391541	-0.20633133	0.29118872	-0.2291683	0.19433036	0.14127553	0.07393673	-0.29575875	-0.24371435	0.20374295	0.23182392	0.24981232	-0.21972145	0.2980747	0.27121773	0.2898976	-0.27581376	0.08505792	-0.27506503	-0.2523773	0.292477	-0.30898383	-0.21154584	-0.25065786	-0.18631555	0.3395463	-0.22104032	0.24066871	-0.21790478	-0.18434592	0.3113833	0.27773264	0.17353956
0.044338834	0.00427524	-0.029155409	0.040647756	-0.049918175	0.03703252	-0.017969657	0.03775123	0.0014358163	-0.04481852	-0.013703048	0.038364056	-0.022032965	0.011620831	-0.0050681233	-0.025277091	0.014039759	-0.01609689	-0.0086947195	0.007924296	-0.03651575	0.009946942	0.03162041	-0.036850393	-0.03811605	0.017135147	0.0033146255	0.008749127	0.040070366	-0.014554776	-0.006221555	-0.03828448	0.03507227	-0.04527526	-0.018751323	-0.0016254187	0.019182969	-0.040999234	-0.03266107	0.021251861	-0.03771274	-0.038527798	-0.009144284	0.036136154	-0.03155749	0.026886735	-0.02218516	-0.04377642	-0.047314156	0.022391293	-0.042103875	0.04864761	0.00819068	0.025035892	0.04452051	0.0043246374	-0.031068696	-0.045480024	-0.0428645	-0.0051668882	0.026832048	0.029320363	0.037871312	-0.038671482
-0.2809289	0.103197984	0.12719525	-0.20238833	-0.2557604	-0.20619163	-0.27957273	0.2625612	0.103496715	0.19818321	0.2735519	-0.19364804	0.21581241	-0.26218784	0.1736674	-0.14986248	-0.06235159	-0.19729696	0.17388251	0.24755006	-0.2675721	0.21495081	-0.021297146	0.085610546	-0.23089826	-0.087122425	-0.2722054	-0.21247809	0.22509043	0.24109206	0.2566832	-0.16109459	-0.2692148	-0.26017377	0.19875732	0.2541873	0.2459899	0.18528275	0.3167988	-0.21777608	0.26344195	-0.29904455	0.26889625	-0.031823367	-0.28955036	0.24408112	-0.27515963	-0.26061973	0.21976493	-0.0643499	-0.22910534	0.10854746	-0.16354403	-0.23792157	-0.26462844	-0.206711	-0.1290696	-0.25039184	0.19532272	-0.11310672	-0.18209384	-0.035004973	0.17316687	0.18335237
-0.010738958	-0.042977717	0.034682397	-0.038296353	-0.009215366	-0.0013966933	0.020979296	-0.026559735	-0.04352167	0.026709687	-0.01458019	0.046901498	0.0070279464	-0.027091658	-0.029209673	0.00028400496	-0.039708637	0.027162861	-0.038753103	-0.015716888	0.036379207	0.02083918	-0.042579234	-0.00496633	-0.019904554	0.00097252056	0.038762007	-0.0032445788	-0.002230335	0.007507466	-0.03234818	0.048528086	-0.012439609	0.00666859	0.013097379	0.041177545	0.049490202	0.0031365156	-0.04411583	0.046673704	-0.013988424	0.008169174	-0.011237312	0.022788774	-0.04797926	0.026441049	-0.008331429	-0.03617351	-0.012476575	0.00032007694	0.027230334	-0.027623821	-0.007180728	-0.015149105	-0.031307057	0.017984662	-0.027169382	-0.0337909	-0.015828717	0.019695427	0.04084373	-0.016820598	0.025569443	-0.019735372
0.02677064	0.0320321	-0.03513577	0.008672453	-0.023404384	0.014443699	-0.030161023	-0.011295725	-0.027322805	-0.040846955	0.02079754	-0.044634856	0.006957911	-0.021401966	-0.04844557	-0.026963329	-0.0038019903	0.01861867	-0.010897614	-0.025081147	-0.03613466	0.028491367	0.017967809	-0.021587122	-0.02174065	-0.042596497	0.04963145	-0.0027856715	-0.003953792	0.03058919	0.022925619	-0.008082341	0.019825663	-0.028198207	0.04230852	-0.049831033	-0.025938034	0.03256012	0.0081738345	-0.03624829	-0.012904417	0.010874797	-0.014201533	0.041412283	0.034759868	-0.02035861	-0.01582513	-0.010629676	0.0019263029	0.04401383	0.04578347	-0.04734652	0.0068942197	0.015536908	0.0059339404	0.006873943	-0.008895241	-0.044422317	-0.01606562	0.035250876	0.023818944	-0.040323816	-0.013136543	0.03934994
0.015632842	-0.04516107	-0.032316208	0.007013999	0.020990524	-0.047876384	-0.0010662451	0.01065626	0.048871245	0.037958037	-0.016300999	-0.010076236	-0.03609371	0.02663007	-0.03417013	-0.014192093	-0.015885163	-0.01100564	0.0048985854	0.01526456	-0.023212446	-0.039633714	0.015860047	0.02047867	-0.0005468242	0.007378258	-0.006514918	-0.045144703	-0.008731268	0.01643603	-0.036755156	-0.03993578	-0.02652812	0.004629791	0.00069899485	-0.044149008	0.0021809712	0.020474862	-0.0020443313	-0.015811823	0.0117581	-0.025682652	-0.041803777	0.030104484	-0.0034812689	-0.012394667	-0.017862786	0.04818784	-0.025044644	-0.041587986	-0.026924133	-0.03311672	-0.0038957968	-0.026197672	0.020327676	0.049164403	0.04176097	0.017885078	-0.026220703	0.044233095	-0.028807973	-0.0048337355	0.04630189	0.003897287
-0.038305722	0.01990794	-0.014370061	-0.03391607	0.041023124	-0.020265555	0.042959068	0.02123275	-0.02696159	-0.007435538	-0.04779755	-0.047149993	0.014849629	0.0021302924	0.029799294	0.032691147	-0.03961842	-0.045841563	-0.04659455	0.01696359	0.008784901	-0.03115716	-0.02873732	0.0030342117	0.0003231056	-0.014636539	0.032933738	0.04127414	0.04971799	0.04889897	-0.042913735	-0.021045495	0.041309144	0.028257523	-0.025750387	0.039409827	0.019848261	0.03841332	-0.031266987	0.012315799	-0.022511257	-0.04996531	0.044677164	-0.022662342	-0.0296031	0.02321278	0.026281264	0.0019429214	0.04172236	0.0051512495	-0.010928132	0.013417926	0.023130503	0.009439707	0.006553244	0.0190362	0.017606247	-0.013961934	-0.01708262	-0.041641247	0.015067186	0.016555097	-0.01769992	0.039418686
-0.040335644	-0.030081619	0.017414305	0.0003998652	-0.03423953	0.047026936	0.023902927	0.046118204	-0.033190716	0.022640835	-0.044879057	0.01722512	0.046758655	-0.022926807	0.011267997	-0.02845676	0.02760807	0.039852824	0.005072631	-0.03164252	-0.023543263	0.015663695	-0.00704471	0.029883835	0.040043127	-0.031359483	-0.033305526	0.025202606	0.03396431	0.014429178	0.005220711	0.009401668	-0.0349952	0.040806536	0.03007872	0.009732019	0.015440095	-0.009966601	-0.009530712	0.03753045	-0.031202937	0.009161949	-0.04628396	-0.013188243	-0.041559838	-0.03886821	-0.027981663	-0.008830834	0.034377266	-0.03670659	-0.03369788	-0.033634007	0.0031737573	0.0036491752	-0.02168101	-0.01650349	-0.017111886	-0.035248972	-0.03972125	0.01517142	0.029979471	-0.0262681	-0.033170655	0.012022782
0.010218024	-0.0069444776	-0.027496004	0.022271585	0.005000077	-0.030500948	0.010395013	0.009164713	0.032318	0.046397056	0.0079751015	0.016191725	-0.025329292	-0.036012758	0.014779676	-0.020968843	-0.0337034	-0.026614392	0.013308357	-0.013549328	0.01791351	0.0023661368	0.010850359	-0.03959328	0.024705831	0.0480309	-0.0050554276	0.024423447	0.021987025	-0.0059646256	-0.030051757	-0.012735058	0.031419966	0.034411523	-0.040991567	0.017937329	-0.036511064	-0.016601883	-0.012826584	-0.0004329197	0.024690893	-0.011301041	0.036136094	-0.04424567	0.008734785	0.04325198	-0.023825658	0.011716329	-0.01134894	0.01411755	-0.046593178	0.0003566742	0.039810035	0.041828405	-0.012410652	0.03197099	0.026555542	0.046307575	-0.03651576	-0.0053750165	0.040144097	-0.0040735826	0.018995654	-0.048042227
